{1.`32., 0.03430851349571853}
{2.`32., 0.1531442535570731}
{3.`32., 0.15788618153134246}
{4.`32., 0.1760037315467117}
{5.`32., 0.1793268596581779}
{6.`32., 0.2093217256201394}
{7.`32., 0.24669867007606525}
{8.`32., 0.2779306533048054}
{9.`32., 0.31254819327215366}
{10.`32., 0.34729268197224855}
{11.`32., 0.36399723972736564}
{12.`32., 0.3874313741387056}
