{1.`32., 0.000011235696861574801}
{2.`32., 0.01308280146566329}
{3.`32., 0.028712003422875946}
{4.`32., 0.06957584395065683}
{5.`32., 0.0910330973385826}
{6.`32., 0.10533171875718701}
{7.`32., 0.11163857192744447}
{8.`32., 0.11815465918487159}
{9.`32., 0.12839780023134112}
{10.`32., 0.12992266771401262}
{11.`32., 0.13553694553392717}
{12.`32., 0.13640808421325124}
{13.`32., 0.13763291683806358}
{14.`32., 0.1387675059533044}
{15.`32., 0.14103669793405682}
{16.`32., 0.1427969058249385}
