{1.`32., 0.11364123263510796}
{2.`32., 0.4270119201739396}
{3.`32., 0.6389599659308626}
{4.`32., 0.6546745720403963}
{5.`32., 1.0181500944986586}
{6.`32., 1.2665623657475242}
{7.`32., 2.174890589304607}
{8.`32., 3.5211312747433805}
{9.`32., 4.570988420586408}
{10.`32., 5.299357137831284}
{11.`32., 7.023543302199452}
{12.`32., 7.654312731555124}
{13.`32., 8.172180069061758}
{14.`32., 9.937913243796338}
{15.`32., 11.500089218178081}
{16.`32., 12.926043395633162}
