{1.`32., 3.2494651144112576*^-6}
{2.`32., 0.00169163617868506}
{3.`32., 0.01740307058026212}
{4.`32., 0.023550625825948378}
{5.`32., 0.03161175721589187}
{6.`32., 0.041891437567904935}
{7.`32., 0.04571215692961487}
{8.`32., 0.08197254682286696}
{9.`32., 0.1582511253698247}
{10.`32., 0.19955812707085158}
{11.`32., 0.37303831158181094}
