{1.`32., 0.000929011696281533}
{2.`32., 0.3586521858591737}
{3.`32., 0.7218981724859287}
{4.`32., 1.6690711486238592}
{5.`32., 3.3265822173802193}
{6.`32., 6.828893876836139}
{7.`32., 7.1326392712082445}
{8.`32., 7.461693381981911}
{9.`32., 7.6984474115954376}
{10.`32., 7.985537016919748}
{11.`32., 8.102041197570395}
{12.`32., 8.22316381384599}
