{1.`32., 1.843122478663526*^-7}
{2.`32., 0.0046284751567766125}
{3.`32., 0.008638748307078701}
{4.`32., 1.7895313895445526*^17}
{5.`32., 0.047087908247657004}
{6.`32., 0.09391299498382169}
{7.`32., 0.8567098239876791}
{8.`32., 1.4216007577986405}
{9.`32., 2.4561256569330534}
{10.`32., 2.627224996228067}
{11.`32., 2.70443856350606}
