{1.`32., 4.224258365300774*^-6}
{2.`32., 0.024616590213208077}
{3.`32., 0.043318014115835225}
{4.`32., 0.11057281916657152}
{5.`32., 0.12880733570029337}
{6.`32., 0.47854014093801533}
{7.`32., 1.9640255836290403}
{8.`32., 2.026036607250024}
{9.`32., 2.0712445550094722}
{10.`32., 2.094248922300819}
{11.`32., 2.1227443453303647}
