{1.`32., 0.017547124040036152}
{2.`32., 0.08092809664068926}
{3.`32., 0.09202314578013715}
{4.`32., 0.09549598931917233}
{5.`32., 0.10447252499209954}
{6.`32., 0.11569734914992816}
{7.`32., 0.13968155448836106}
{8.`32., 0.18931834548109702}
{9.`32., 0.2607417836439554}
{10.`32., 0.2823509690174383}
{11.`32., 0.36843252049684283}
