{1.`32., 0.00011870860121692545}
{2.`32., 9.40742957345218*^15}
{3.`32., 0.5476629226022449}
{4.`32., 1.1732746705602153}
{5.`32., 1.6326907121757024}
{6.`32., 8.754955465391605}
{7.`32., 12.910332462128512}
{8.`32., 13.512075926791992}
{9.`32., 13.968934420701096}
{10.`32., 14.215696646111635}
{11.`32., 14.54198934103515}
{12.`32., 14.669164901795233}
{13.`32., 14.900278599722832}
