{1.`32., 0.06203698768435441}
{2.`32., 0.08797082292845704}
{3.`32., 0.09031717190810103}
{4.`32., 0.2156933872777836}
{5.`32., 0.2560937485477851}
{6.`32., 0.35924330535991267}
{7.`32., 0.43372778444816334}
{8.`32., 0.5476556208651214}
{9.`32., 0.5911100673519755}
{10.`32., 0.6382018824074978}
{11.`32., 0.6713311581057807}
{12.`32., 0.7067745580271}
{13.`32., 0.7249731178749921}
{14.`32., 0.7566295507186418}
{15.`32., 0.7877623169643316}
