{1.`32., 4.2099956419226545*^-9}
{2.`32., 0.000027175906654320282}
{3.`32., 0.0001817389910966849}
{4.`32., 0.004002827431365154}
{5.`32., 0.011709956726091158}
{6.`32., 0.035595792633695084}
{7.`32., 0.1955105357030054}
{8.`32., 0.8592953620973534}
{9.`32., 2.1015737883226597}
{10.`32., 2.7961009388201536}
{11.`32., 2.843325888677292}
{12.`32., 3.032447322096856}
{13.`32., 3.1942783801298438}
{14.`32., 3.2612969513158716}
{15.`32., 3.354797126081583}
{16.`32., 3.4089033186650055}
