{1.`32., 0.007665920303852098}
{2.`32., 0.2359768390351006}
{3.`32., 0.2950018112735335}
{4.`32., 0.32204888706166546}
{5.`32., 0.4069786589984304}
{6.`32., 0.49104522297981296}
{7.`32., 0.8364081389856548}
{8.`32., 1.5000032489835697}
{9.`32., 1.9350622972701546}
{10.`32., 2.5945569899657586}
{11.`32., 3.400408896609069}
{12.`32., 3.735379095763073}
{13.`32., 4.4391204768715165}
{14.`32., 5.164869081520843}
{15.`32., 6.646525499336466}
