{1.`32., 3.524000877467151*^-9}
{2.`32., 0.00022418246949111942}
{3.`32., 0.005137415167114637}
{4.`32., 0.023364086842694146}
{5.`32., 0.03785664900447687}
{6.`32., 0.09364927564928924}
{7.`32., 0.11156670269735486}
{8.`32., 0.1222581342430811}
{9.`32., 0.13257449494665063}
{10.`32., 0.1375041507624098}
