{1.`32., 0.00001976542325100254}
{2.`32., 0.26142658001792607}
{3.`32., 0.3407751564297998}
{4.`32., 1.7228774041811348}
{5.`32., 2.016406033901848}
{6.`32., 2.6702478738255406}
{7.`32., 3.2439481287195657}
{8.`32., 3.780934149602021}
{9.`32., 4.130221321524734}
{10.`32., 4.453967773970649}
{11.`32., 4.676496243152073}
{12.`32., 4.86090094726305}
{13.`32., 4.995743959864028}
{14.`32., 5.228720981939281}
{15.`32., 5.396867531343328}
{16.`32., 5.591029833620963}
