{1.`32., 0.38302573718035166}
{2.`32., 2.907337773781244}
{3.`32., 3.4561381792263988}
{4.`32., 3.9002651341126318}
{5.`32., 3.980040144874574}
{6.`32., 4.195136350870198}
{7.`32., 4.233273306143876}
{8.`32., 4.2651605003248845}
{9.`32., 4.279471242990301}
{10.`32., 4.342947779367589}
{11.`32., 4.347651814465164}
