{4.0000000048799365, -0.9999999999985791}
{4.000000078074725, -0.9999999816719443 - 4.730692760323814*^-9*I}
{4.000000395217447, -0.9999999016956573 - 5.3873108085526965*^-8*I}
{4.000001248923828, -0.9999996818121021 - 3.0255960388265166*^-7*I}
{4.0000030486336, -0.999999196316724 - 1.1532704158117663*^-6*I}
{4.000006320389338, -0.9999982375026487 - 3.439252889955865*^-6*I}
{4.000011706553726, -0.9999964452084288 - 8.65550083413871*^-6*I}
{4.000019965466433, -0.9999931816447385 - 0.00001923066764317204*I}
{4.000031971042059, -0.9999873296696086 - 0.000038828351356494695*I}
{4.000048712310884, -0.9999769909289522 - 0.00007265952359921232*I}
{4.000071292904347, -0.9999590604599006 - 0.0001277793680298774*I}
{4.000100930487503, -0.9999286573048636 - 0.000213331656973082*I}
{4.000138956140858, -0.9998783973441221 - 0.0003406925771036752*I}
{4.000186813694302, -0.9997975058670152 - 0.0005234546029102167*I}
{4.0002460590160105, -0.9996707841524404 - 0.0007771811115206512*I}
{4.000318359259431, -0.9994774669255903 - 0.0011188559813930233*I}
{4.0004054920717, -0.99919003575205 - 0.0015659519612759565*I}
{4.0005093447669795, -0.9987730860174735 - 0.002135049995996701*I}
{4.0006319134684505, -0.9981823796778454 - 0.0028399618053184905*I}
{4.000775302222831, -0.9973642485860957 - 0.0036893421781598076*I}
{4.000941722091489, -0.9962555386212928 - 0.004683826856731477*I}
{4.001133490222371, -0.994784296653804 - 0.005812795839988572*I}
{4.001353028907094, -0.9928713936842256 - 0.0070509371368969445*I}
{4.001602864627732, -0.9904332419687293 - 0.008354866073043168*I}
{4.001885627097907, -0.9873856971871927 - 0.009660130682470727*I}
{4.0022040483029535, -0.9836491377582257 - 0.010878992391857679*I}
{4.002560961544007, -0.9791545861016847 - 0.011899399709247376*I}
{4.002959300490973, -0.9738505905174596 - 0.012585558231980471*I}
{4.003402098249421, -0.9677104365849087 - 0.012780433429958576*I}
{4.0038924864465315, -0.9607391233085638 - 0.01231039953278774*I}
{4.00443369434127, -0.9529794435255686 - 0.01099207250126209*I}
{4.005029047964062, -0.9445164710534933 - 0.00864115045000092*I}
{4.005681969291232, -0.9354797944104848 - 0.005082852398610286*I}
{4.006395975459594, -0.9260429558731598 - 0.00016332350693618958*I}
{4.00717467802652, -0.9164197513454242 + 0.0062388078085644635*I}
{4.008021782280932, -0.9068573054523505 + 0.014201650175999352*I}
{4.00894108661061, -0.8976261314938255 + 0.023751001654827002*I}
{4.009936481931277, -0.889007684307406 + 0.03485391437981737*I}
{4.0110119511828906, -0.881280180177935 + 0.047415579684836444*I}
{4.012171568898606, -0.8747036589913969 + 0.06127998799454782*I}
{4.013419500851852, -0.8695053748176236 + 0.07623450831666644*I}
{4.014760003786985, -0.8658666081883879 + 0.09201820085389446*I}
{4.016197425238942, -0.863911895593623 + 0.10833335913402146*I}
