{4.0000000048799365, 0.917495456345002}
{4.000000078074725, 0.9174954571012586 - 4.39074884174799*^-10*I}
{4.000000395217447, 0.917495460406428 - 5.000504830371112*^-9*I}
{4.000001248923828, 0.917495469532935 - 2.8088467826555062*^-8*I}
{4.0000030486336, 0.9174954898685278 - 1.0710432119385702*^-7*I}
{4.000006320389338, 0.9174955306437163 - 3.1961605721864985*^-7*I}
{4.000011706553726, 0.9174956084613072 - 8.052524317647857*^-7*I}
{4.000019965466433, 0.9174957535928359 - 1.792105489116567*^-6*I}
{4.000031971042059, 0.917496020195012 - 3.627266002932549*^-6*I}
{4.000048712310884, 0.9174965017615287 - 6.810905594326614*^-6*I}
{4.000071292904347, 0.9174973532479196 - 0.000012033043602003127*I}
{4.000100930487503, 0.9174988213719549 - 0.000020211793001953085*I}
{4.000138956140858, 0.91750128457797 - 0.000032531469374728576*I}
{4.000186813694302, 0.9175053040359894 - 0.00005047847800669033*I}
{4.0002460590160105, 0.9175116867991364 - 0.00007587238266040007*I}
{4.000318359259431, 0.9175215618391765 - 0.00011088903105367163*I}
{4.0004054920717, 0.9175364690965869 - 0.00015807210340626612*I}
{4.0005093447669795, 0.9175584609012348 - 0.0002203290100588348*I}
{4.0006319134684505, 0.9175902141365008 - 0.0003009067520334841*I}
{4.000775302222831, 0.9176351503434029 - 0.00040334324390635563*I}
{4.000941722091489, 0.9176975596228074 - 0.0005313897566930444*I}
{4.001133490222371, 0.9177827227494777 - 0.0006889006446534176*I}
{4.001353028907094, 0.9178970244461797 - 0.0008796874407418375*I}
{4.001602864627732, 0.9180480493928719 - 0.0011073357891724456*I}
{4.001885627097907, 0.9182446514044893 - 0.0013749855487535608*I}
{4.0022040483029535, 0.9184969854587148 - 0.0016850767245869384*I}
{4.002560961544007, 0.9188164920563688 - 0.002039066594766131*I}
{4.002959300490973, 0.919215823905097 - 0.0024371263620526717*I}
{4.003402098249421, 0.9197087062546274 - 0.0028778286897631396*I}
{4.0038924864465315, 0.9203097244493676 - 0.0033578403372072738*I}
{4.00443369434127, 0.921034035399264 - 0.0038716365186072313*I}
{4.005029047964062, 0.9218970036122729 - 0.004411255284383326*I}
{4.005681969291232, 0.9229137669958853 - 0.004966110897284132*I}
{4.006395975459594, 0.9240987425438523 - 0.0055228846322889005*I}
{4.00717467802652, 0.9254650869255903 - 0.0060655095372867205*I}
{4.008021782280932, 0.9270241314914202 - 0.0065752624311844485*I}
{4.00894108661061, 0.9287848148905978 - 0.00703097189429592*I}
{4.009936481931277, 0.930753139000564 - 0.007409345458099562*I}
{4.0110119511828906, 0.9329316748933805 - 0.00768541297712753*I}
{4.012171568898606, 0.9353191449425468 - 0.007833076698439414*I}
{4.013419500851852, 0.9379101048632562 - 0.007825752309992686*I}
{4.014760003786985, 0.9406947455919419 - 0.007637079718971005*I}
{4.016197425238942, 0.9436588296949434 - 0.007241677902098957*I}
