{4.0000000048799365, 0.9999999999999672}
{4.000000078074725, 0.9999999999916035 + 2.233680731304357*^-9*I}
{4.000000395217447, 0.9999999997848497 + 2.54385569083734*^-8*I}
{4.000001248923828, 0.9999999978515997 + 1.4288815131384479*^-7*I}
{4.0000030486336, 0.9999999872003505 + 5.448201031185346*^-7*I}
{4.000006320389338, 0.9999999449985646 + 1.6256784644456776*^-6*I}
{4.000011706553726, 0.9999998113843133 + 4.0951717907691454*^-6*I}
{4.000019965466433, 0.999999451693913 + 9.111763217200278*^-6*I}
{4.000031971042059, 0.9999985952263815 + 0.000018436182955126324*I}
{4.000048712310884, 0.999996742739508 + 0.000034601180634555094*I}
{4.000071292904347, 0.9999930342224436 + 0.0000610919400089512*I}
{4.000100930487503, 0.9999860682389222 + 0.00010252934640118181*I}
{4.000138956140858, 0.9999736644319731 + 0.00016484564714201554*I}
{4.000186813694302, 0.9999525617942238 + 0.000255439042655964*I}
{4.0002460590160105, 0.9999180472176155 + 0.00038329051499409506*I}
{4.000318359259431, 0.999863511818323 + 0.0005590229361232568*I}
{4.0004054920717, 0.999779936736951 + 0.000794879474208489*I}
{4.0005093447669795, 0.9996553156370369 + 0.0011045958896402934*I}
{4.0006319134684505, 0.9994740279757115 + 0.0015031399192009802*I}
{4.000775302222831, 0.9992161851840763 + 0.0020062910839635157*I}
{4.000941722091489, 0.9988569808957594 + 0.0026300364523813053*I}
{4.001133490222371, 0.9983660858328172 + 0.003389762655421278*I}
{4.001353028907094, 0.9977071372215658 + 0.004299232214365542*I}
{4.001602864627732, 0.9968373807826822 + 0.005369343271939668*I}
{4.001885627097907, 0.9957075293595516 + 0.006606686133683922*I}
{4.0022040483029535, 0.9942619049455653 + 0.008011927316198866*I}
{4.002560961544007, 0.9924389290669781 + 0.00957807134760948*I}
{4.002959300490973, 0.9901720191257238 + 0.011288671220181056*I}
{4.003402098249421, 0.9873909346519025 + 0.013116078574978937*I}
{4.0038924864465315, 0.984023597166629 + 0.015019842468667381*I}
{4.00443369434127, 0.9799983808355831 + 0.016945378784098027*I}
{4.005029047964062, 0.9752468393469705 + 0.018823038842081266*I}
{4.005681969291232, 0.9697067992756775 + 0.02056770364067329*I}
{4.006395975459594, 0.9633257140939273 + 0.02207901800093823*I}
{4.00717467802652, 0.956064138981817 + 0.023242356124671563*I}
{4.008021782280932, 0.9478991579653571 + 0.023930577038631433*I}
{4.00894108661061, 0.9388275748732452 + 0.024006586557986806*I}
{4.009936481931277, 0.928868670910429 + 0.02332667424501971*I}
{4.0110119511828906, 0.9180663362367764 + 0.021744542745873834*I}
{4.012171568898606, 0.9064904016506191 + 0.019115896823549285*I}
{4.013419500851852, 0.8942370288732392 + 0.015303414531137378*I}
{4.014760003786985, 0.8814280622773426 + 0.010181887207868851*I}
{4.016197425238942, 0.8682092983007474 + 0.003643291592534864*I}
{4.017736203447363, 0.8547476874442282 - 0.004398451418428416*I}
{4.0193808673705815, 0.8412275433629599 - 0.014003269987465917*I}
{4.021136036804924, 0.8278458897319847 - 0.02520150300841498*I}
{4.023006422614737, 0.814807124245546 - 0.03799141090432831*I}
{4.024996827078543, 0.8023172169554798 - 0.05233776942106178*I}
{4.027112144356737, 0.7905776848045294 - 0.06817162596694298*I}
{4.029357361086243, 0.7797795944394468 - 0.08539124009445424*I}
{4.031737557107532, 0.7700978411280711 - 0.10386417207136628*I}
{4.03425790632944, 0.761685933855826 - 0.12343042980163163*I}
{4.036923677737223, 0.7546714873305178 - 0.14390653772693432*I}
{4.039740236549314, 0.7491525832180842 - 0.16509035411435483*I}
{4.042713045528288, 0.7451951183839141 - 0.186766436810347*I}
{4.04584766645157, 0.7428312102577739 - 0.2087117427492354*I}
{4.049149761747469, 0.7420586815874244 - 0.2307014430768701*I}
{4.05262509630221, 0.7428416013970428 - 0.25251464283323194*I}
{4.056279539443648, 0.7451118180736178 - 0.2739398103458738*I}
{4.060119067107526, 0.7487713857914642 - 0.29477974506974997*I}
{4.064149764192138, 0.7536957580203913 - 0.31485594162238106*I}
{4.068377827107431, 0.7597376021773052 - 0.33401224021636355*I}
{4.072809566524719, 0.7667310776183027 - 0.3521176876779198*I}
{4.077451410333255, 0.7744964147618046 - 0.36906856703773*I}
{4.082309906810166, 0.7828446354932624 - 0.38478958581803213*I}
{4.087391728010344, 0.7915822632079953 - 0.3992342424391564*I}
{4.0927036733831645, 0.8005158838380546 - 0.4123844157566672*I}
{4.0982526736230565, 0.809456435856689 - 0.4242492440438088*I}
{4.104045794761242, 0.8182231264404447 - 0.4348633764561944*I}
{4.110090242506189, 0.8266468916341773 - 0.4442846921025908*I}
{4.116393366840638, 0.8345733395477484 - 0.4525915894456642*I}
{4.122962666883355, 0.8418651364805969 - 0.45987995217780214*I}
{4.129805796024092, 0.8484038157283912 - 0.46625989738515744*I}
{4.136930567340654, 0.854091007127073 - 0.47185240823129077*I}
{4.144344959307283, 0.8588491017289448 - 0.4767859471063894*I}
{4.152057121804065, 0.8626213801116153 - 0.4811931367579123*I}
{4.16007538243749, 0.8653716445423509 - 0.4852075868909661*I}
{4.168408253182765, 0.8670834045106983 - 0.48896093261856705*I}
{4.177064437359042, 0.8677586720414193 - 0.492580139425865*I}
{4.1860528369492505, 0.8674164278182763 - 0.4961851174078376*I}
{4.19538256027682, 0.8660908216512007 - 0.4998866758081011*I}
{4.205062930052235, 0.8638291714077572 - 0.5037848376284282*I}
{4.215103491803007, 0.8606898234326321 - 0.5079675235362242*I}
{4.225514022701408, 0.8567399349377761 - 0.5125096046560383*I}
{4.236304540805039, 0.8520532351062948 - 0.5174723152244367*I}
{4.247485314726133, 0.8467078169566237 - 0.522903008601367*I}
{4.2590668737463915, 0.8407840065911092 - 0.5288352338101694*I}
{4.271060018394988, 0.8343623505211325 - 0.5352891046316416*I}
{4.283475831508457, 0.8275217555174987 - 0.5422719292841112*I}
{4.296325689792119, 0.82033780905788 - 0.5497790658359797*I}
{4.309621275903861, 0.8128813020891696 - 0.5577949666550228*I}
{4.323374591082214, 0.8052169696265512 - 0.5662943743205777*I}
{4.337597968341927, 0.7974024587863413 - 0.575243631420886*I}
{4.352304086261532, 0.7894875282891028 - 0.5846020674317178*I}
{4.367505983388776, 0.7815134783465044 - 0.5943234273237863*I}
{4.383217073291287, 0.7735128052152203 - 0.6043573085741717*I}
{4.399451160281378, 0.7655090706025791 - 0.6146505757610768*I}
{4.416222455845554, 0.7575169725655208 - 0.6251487248048232*I}
{4.433545595811024, 0.7495426015673434 - 0.6357971720886809*I}
{4.4514356582834145, 0.7415838629447787 - 0.6465424470640916*I}
{4.469908182391786, 0.7336310451802069 - 0.6573332704356877*I}
{4.488979187879203, 0.7256675120510431 - 0.6681215035588259*I}
{4.508665195579278, 0.7176704959142055 - 0.6788629581999985*I}
{4.528983248821485, 0.7096119690462858 - 0.6895180592498334*I}
{4.5499509358105135, 0.7014595700633498 - 0.700052356288248*I}
{4.571586413027576, 0.693177562948783 - 0.7104368830378517*I}
{4.593908429704415, 0.6847278070815964 - 0.7206483666681411*I}
{4.6169363534237, 0.676070717838171 - 0.7306692915994742*I}
{4.640690196902693, 0.6671661987940408 - 0.7404878248786804*I}
{4.66519064602043, 0.6579745282356758 - 0.750097612339928*I}
{4.69045908915222, 0.6484571845626956 - 0.7594974566130978*I}
{4.7165176478790825, 0.6385775971771572 - 0.7686908895904371*I}
{4.743389209143773, 0.628301811578697 - 0.7776856532083155*I}
{4.771097458929365, 0.6175990595745235 - 0.786493103346194*I}
{4.799666917540904, 0.6064422277358161 - 0.7951275522948351*I}
{4.829122976575547, 0.5948082194536194 - 0.8036055656088873*I}
