{4.0000000048799365, -0.7625353957476444}
{4.000000078074725, -0.7625353796274803 + 1.5670521538239951*^-9*I}
{4.000000395217447, -0.7625353099010934 + 1.784658330814192*^-8*I}
{4.000001248923828, -0.7625351231758367 + 1.0024426363049503*^-7*I}
{4.0000030486336, -0.7625347341661736 + 3.822239637374172*^-7*I}
{4.000006320389338, -0.7625340430468995 + 1.1405179434986988*^-6*I}
{4.000011706553726, -0.7625329504299795 + 2.873055461931486*^-6*I}
{4.000019965466433, -0.7625313840305442 + 6.392652252071126*^-6*I}
{4.000031971042059, -0.7625293418693925 + 0.00001293479367779155*I}
{4.000048712310884, -0.7625269575179133 + 0.00002427689490323326*I}
{4.000071292904347, -0.7625245933608796 + 0.00004286517973278729*I}
{4.000100930487503, -0.7625229680490055 + 0.00007194377465909989*I}
{4.000138956140858, -0.7625233241349872 + 0.00011567877829632441*I}
{4.000186813694302, -0.7625276412182918 + 0.00017926798240111918*I}
{4.0002460590160105, -0.7625388986417893 + 0.0002690246725729343*I}
{4.000318359259431, -0.7625613897664907 + 0.00039242165579404364*I}
{4.0004054920717, -0.7626010869952332 + 0.0005580795335515088*I}
{4.0005093447669795, -0.7626660529540766 + 0.0007756815053337675*I}
{4.0006319134684505, -0.7627668885619182 + 0.0010557959433316949*I}
{4.000775302222831, -0.7629172031983944 + 0.0014095879633241237*I}
{4.000941722091489, -0.7631340859998695 + 0.0018484025888557028*I}
{4.001133490222371, -0.7634385507849933 + 0.0023832052153841643*I}
{4.001353028907094, -0.7638559206886014 + 0.0030238702236339704*I}
{4.001602864627732, -0.7644161128599436 + 0.0037783159554514983*I}
{4.001885627097907, -0.7651537792727563 + 0.004651493873875096*I}
{4.0022040483029535, -0.766108257591341 + 0.005644251381819354*I}
{4.002560961544007, -0.7673232869367541 + 0.006752101000875329*I}
{4.002959300490973, -0.7688464480138575 + 0.00796394264815394*I}
{4.003402098249421, -0.7707282959130537 + 0.009260799541284058*I}
{4.0038924864465315, -0.7730211672021062 + 0.010614640515531407*I}
{4.00443369434127, -0.775777660475293 + 0.011987370811525302*I}
{4.005029047964062, -0.7790488106480471 + 0.013330078236388933*I}
{4.005681969291232, -0.7828820007872213 + 0.014582620724455559*I}
{4.006395975459594, -0.7873186794951785 + 0.015673633779981943*I}
{4.00717467802652, -0.79239197480821 + 0.01652102164479881*I}
{4.008021782280932, -0.798124315034332 + 0.01703297452153285*I}
{4.00894108661061, -0.8045251807975528 + 0.017109526739827848*I}
{4.009936481931277, -0.8115891189284846 + 0.016644639022172746*I}
{4.0110119511828906, -0.8192941464362575 + 0.015528754221692049*I}
{4.012171568898606, -0.827600661037283 + 0.013651742695625612*I}
{4.013419500851852, -0.8364509538728222 + 0.010906123609357414*I}
{4.014760003786985, -0.8457693912537678 + 0.007190424545611235*I}
{4.016197425238942, -0.8554632974383312 + 0.002412525993732667*I}
{4.017736203447363, -0.8654245320824577 - 0.003507168884788228*I}
{4.0193808673705815, -0.8755317169543977 - 0.010632894703815864*I}
{4.021136036804924, -0.8856530296832185 - 0.019011155809646588*I}
{4.023006422614737, -0.8956494504007144 - 0.028668947835340065*I}
{4.024996827078543, -0.9053783223509833 - 0.03961265649269812*I}
{4.027112144356737, -0.9146970714435979 - 0.05182768585150323*I}
