{4.0000000048799365, -0.8127351758817235}
{4.000000078074725, -0.8127351593022016 + 1.5138352710995404*^-9*I}
{4.000000395217447, -0.8127350875842073 + 1.724048434260003*^-8*I}
{4.000001248923828, -0.8127348954875121 + 9.683933122190795*^-8*I}
{4.0000030486336, -0.8127344951050418 + 3.692373950771978*^-7*I}
{4.000006320389338, -0.8127337831395897 + 1.1017466372442047*^-6*I}
{4.000011706553726, -0.8127326557225114 + 2.775301629519187*^-6*I}
{4.000019965466433, -0.8127310347939695 + 6.174853466906339*^-6*I}
{4.000031971042059, -0.8127289108335974 + 0.000012493240587380942*I}
{4.000048712310884, -0.8127264073737958 + 0.000023445898641289322*I}
{4.000071292904347, -0.8127238731778044 + 0.00004139251842525239*I}
{4.000100930487503, -0.8127220081350776 + 0.00006946020265804906*I}
{4.000138956140858, -0.8127220287133697 + 0.00011166082281381334*I}
{4.000186813694302, -0.8127258780920725 + 0.00017299318263425416*I}
{4.0002460590160105, -0.8127364847588612 + 0.00025951834282703594*I}
{4.000318359259431, -0.8127580712588902 + 0.0003783941887597081*I}
{4.0004054920717, -0.812796511838208 + 0.00053785322233231*I}
{4.0005093447669795, -0.812859733854302 + 0.000747105881546327*I}
{4.0006319134684505, -0.8129581530318868 + 0.0010161507422613361*I}
{4.000775302222831, -0.8131051270038898 + 0.001355473084978376*I}
{4.000941722091489, -0.8133174052919888 + 0.0017756148848787191*I}
{4.001133490222371, -0.8136155472787463 + 0.0022866026624742716*I}
{4.001353028907094, -0.8140242732824321 + 0.0028972251130627825*I}
{4.001602864627732, -0.8145727081892951 + 0.003614160199275995*I}
{4.001885627097907, -0.8152944729724259 + 0.004440961450253622*I}
{4.0022040483029535, -0.8162275776535299 + 0.005376925336020194*I}
{4.002560961544007, -0.8174140706686162 + 0.006415875265687892*I}
{4.002959300490973, -0.8188994049107119 + 0.007544912173499613*I}
{4.003402098249421, -0.8207314904624274 + 0.008743195687810299*I}
{4.0038924864465315, -0.8229594183895422 + 0.009980832157696152*I}
{4.00443369434127, -0.8256318586984376 + 0.01121795482590143*I}
{4.005029047964062, -0.8287951579088392 + 0.012404085670568981*I}
{4.005681969291232, -0.8324911863691808 + 0.01347786655693021*I}
{4.006395975459594, -0.8367550106668635 + 0.014367238384063888*I}
{4.00717467802652, -0.8416124901132371 + 0.014990130478380128*I}
{4.008021782280932, -0.8470779159884387 + 0.015255698868661509*I}
{4.00894108661061, -0.853151825754347 + 0.015066122336362621*I}
{4.009936481931277, -0.8598191298570211 + 0.01431893107072285*I}
{4.0110119511828906, -0.8670476847021554 + 0.012909806792938775*I}
{4.012171568898606, -0.8747874313480152 + 0.010735758177112757*I}
{4.013419500851852, -0.8829701957800836 + 0.007698544246179357*I}
{4.014760003786985, -0.8915102145944613 + 0.0037081939336367302*I}
{4.016197425238942, -0.9003054116335693 - 0.0013135455323236914*I}
{4.017736203447363, -0.9092394093269764 - 0.0074300037894632805*I}
{4.0193808673705815, -0.9181842162880087 - 0.014686792268727185*I}
{4.021136036804924, -0.9270034932469579 - 0.023109568095994966*I}
{4.023006422614737, -0.9355562655507894 - 0.03270247950621236*I}
{4.024996827078543, -0.9437009245925383 - 0.0434473809612662*I}
{4.027112144356737, -0.9512993443011338 - 0.055303866670385574*I}
{4.029357361086243, -0.9582209330521534 - 0.06821012939599674*I}
{4.031737557107532, -0.9643464460418247 - 0.08208461013812408*I}
{4.03425790632944, -0.9695713975191435 - 0.09682836615892934*I}
{4.036923677737223, -0.973808934874224 - 0.11232805205363725*I}
{4.039740236549314, -0.9769920655520373 - 0.12845938286130865*I}
{4.042713045528288, -0.9790751609487715 - 0.14509093058264783*I}
{4.04584766645157, -0.9800346966270305 - 0.16208809634576463*I}
{4.049149761747469, -0.9798692232260996 - 0.17931709966333345*I}
{4.05262509630221, -0.9785985954497338 - 0.19664883308635153*I}
{4.056279539443648, -0.9762625159255047 - 0.2139624440250358*I}
{4.060119067107526, -0.9729184753775681 - 0.23114852425825094*I}
{4.064149764192138, -0.9686391896808295 - 0.24811181023143716*I}
{4.068377827107431, -0.9635096476087726 - 0.26477332216359883*I}
{4.072809566524719, -0.95762389044896 - 0.28107189582721226*I}
{4.077451410333255, -0.9510816464423137 - 0.29696508635104035*I}
{4.082309906810166, -0.9439849397459663 - 0.3124294474351148*I}
{4.087391728010344, -0.9364347860360475 - 0.3274602110894429*I}
{4.0927036733831645, -0.9285280757717896 - 0.3420704117733029*I}
{4.0982526736230565, -0.9203547323961695 - 0.35628951420529714*I}
{4.104045794761242, -0.9119952172055314 - 0.3701616159287196*I}
{4.110090242506189, -0.9035184360895927 - 0.38374330392822154*I}
{4.116393366840638, -0.8949800865559108 - 0.39710124933102997*I}
{4.122962666883355, -0.8864214670448167 - 0.4103096257386235*I}
{4.129805796024092, -0.8778687550396336 - 0.4234474353612984*I}
{4.136930567340654, -0.8693327462986851 - 0.43659582326608154*I}
{4.144344959307283, -0.860809034986679 - 0.44983545412806886*I}
{4.152057121804065, -0.8522786037673002 - 0.46324401833626055*I}
{4.16007538243749, -0.8437087841473028 - 0.4768939255780878*I}
{4.168408253182765, -0.8350545405652541 - 0.4908502345193211*I}
{4.177064437359042, -0.8262600268575748 - 0.5051688572809409*I}
{4.1860528369492505, -0.8172603607179738 - 0.5198950674235355*I}
{4.19538256027682, -0.8079835604587314 - 0.5350623303690938*I}
{4.205062930052235, -0.7983525886177617 - 0.5506914658588525*I}
{4.215103491803007, -0.7882874485479079 - 0.5667901433566801*I}
{4.225514022701408, -0.7777072828772139 - 0.5833527034081855*I}
{4.236304540805039, -0.7665324264401685 - 0.6003602909626364*I}
{4.247485314726133, -0.7546863707520932 - 0.6177812806263806*I}
{4.2590668737463915, -0.7420976021416589 - 0.6355719687778525*I}
{4.271060018394988, -0.728701281091263 - 0.653677503441483*I}
{4.283475831508457, -0.714440735997242 - 0.672033019772388*I}
{4.296325689792119, -0.699268750303373 - 0.6905649469068643*I}
{4.309621275903861, -0.6831486276507477 - 0.7091924507305214*I}
{4.323374591082214, -0.6660550252114164 - 0.7278289767389324*I}
{4.337597968341927, -0.6479745506362881 - 0.7463838575385185*I}
{4.352304086261532, -0.6289061229707404 - 0.7647639505754364*I}
{4.367505983388776, -0.6088611024116011 - 0.7828752733014873*I}
{4.383217073291287, -0.5878631978491851 - 0.8006246051012782*I}
{4.399451160281378, -0.565948164724516 - 0.8179210278275012*I}
{4.416222455845554, -0.5431633088140841 - 0.8346773796369702*I}
{4.433545595811024, -0.5195668141232999 - 0.8508115999082552*I}
{4.4514356582834145, -0.4952269151260398 - 0.8662479462761967*I}
{4.469908182391786, -0.4702209351409865 - 0.8809180681684299*I}
{4.488979187879203, -0.4446342137029002 - 0.894761924609321*I}
{4.508665195579278, -0.41855894639184094 - 0.9077285374086801*I}
{4.528983248821485, -0.3920929607540581 - 0.9197765741239495*I}
{4.5499509358105135, -0.36533845171713475 - 0.9308747583294796*I}
{4.571586413027576, -0.3384006993043801 - 0.9410021077055686*I}
{4.593908429704415, -0.31138679052684426 - 0.9501480032400832*I}
{4.6169363534237, -0.284404366114431 - 0.9583120953895485*I}
{4.640690196902693, -0.2575604112797029 - 0.9655040553532578*I}
{4.66519064602043, -0.23096010802838218 - 0.971743181657174*I}
{4.69045908915222, -0.20470576467790821 - 0.9770578740131559*I}
{4.7165176478790825, -0.1788958362573818 - 0.9814849879068772*I}
{4.743389209143773, -0.15362404737503157 - 0.9850690845724107*I}
{4.771097458929365, -0.12897862698753568 - 0.9878615919342479*I}
{4.799666917540904, -0.10504166232173849 - 0.9899198927432448*I}
{4.829122976575547, -0.08188857701404033 - 0.9913063565092844*I}
{4.859491937671779, -0.059587736374336044 - 0.9920873319505218*I}
{4.890801053133806, -0.03820018057587397 - 0.9923321165492679*I}
{4.92307856853316, -0.017779484543553742 - 0.9921119194421195*I}
{4.956353767395754, 0.0016282586175743739 - 0.9914988332925865*I}
{4.990657018089409, 0.01998433562531397 - 0.9905648300152614*I}
{5.026019823033938, 0.03725719910574262 - 0.9893807942595891*I}
{5.062474870363548, 0.053422149942075885 - 0.9880156074374439*I}
{5.100056088179427, 0.06846092543627659 - 0.9865352938115629*I}
{5.138798701539092, 0.08236120402838486 - 0.9850022387714888*I}
{5.178739292338363, 0.09511603833278745 - 0.9834744879304744*I}
{5.219915862251736, 0.1067232290764787 - 0.9820051341014995*I}
{5.262367898907573, 0.11718465315660286 - 0.9806417975740411*I}
{5.306136445485848, 0.12650555946976638 - 0.9794262034365009*I}
{5.351264173938383, 0.13469384640202975 - 0.9783938579932787*I}
{5.397795462044484, 0.14175933490607534 - 0.9775738246314111*I}
{5.4457764745288335, 0.14771305093242312 - 0.9769885978204305*I}
{5.495255248483457, 0.15256653062802436 - 0.9766540723014882*I}
{5.546281783351545, 0.1563311611731161 - 0.9765796029584675*I}
{5.598908135748106, 0.15901756940259754 - 0.9767681493852035*I}
{5.653188519410865, 0.1606350694599164 - 0.9772164977890331*I}
{5.709179410594539, 0.16119117966987187 - 0.9779155516213311*I}
{5.766939659242906, 0.16069121760408087 - 0.9788506812193993*I}
{5.826530606295876, 0.15913798096327586 - 0.9800021217992971*I}
{5.88801620751325, 0.15653152043024696 - 0.981345408373217*I}
{5.951463164223291, 0.15286900907425807 - 0.9828518355939104*I}
{6.0169410614325045, 0.1481447112323323 - 0.9844889301671687*I}
{6.084522513763596, 0.142350052077101 - 0.9862209233344513*I}
{6.154283319721427, 0.13547378732909293 - 0.9880092110224016*I}
{6.226302624822175, 0.12750227080942628 - 0.9898127895928415*I}
{6.3006630941590815, 0.11841981578461316 - 0.9915886557117736*I}
{6.377451095019287, 0.10820914435788269 - 0.9932921596917501*I}
{6.456756890210663, 0.09685191754162983 - 0.9948773027479548*I}
{6.538674842805442, 0.08432933713478746 - 0.9962969699398647*I}
{6.623303633059188, 0.07062280915908356 - 0.9975030921384556*I}
{6.71074648831955, 0.05571465741126307 - 0.9984467321499532*I}
{6.801111426799643, 0.039588874695796604 - 0.9990780921224457*I}
{6.894511516156303, 0.022231898544433557 - 0.9993464415372663*I}
{6.991065147884113, 0.0036333977331625407 - 0.9991999674134076*I}
{7.090896328612731, -0.016212944301269183 - 0.9985855507951362*I}
{7.19413498947795, -0.03730866294306335 - 0.9974484761095672*I}
{7.300917314826844, -0.05964977615040988 - 0.995732082525787*I}
{7.411386091614829, -0.08322609109353488 - 0.9933773689684803*I}
{7.525691080958282, -0.1080205651942566 - 0.9903225668803737*I}
{7.643989413421201, -0.134008731653835 - 0.9865026971284995*I}
{7.766446009739145, -0.16115819780814722 - 0.9818491295453543*I}
{7.893234028819334, -0.1894282226081893 - 0.9762891654214192*I}
{8.02453534500327, -0.2187693772254668 - 0.9697456647533677*I}
{8.160541056738749, -0.24912329027364882 - 0.9621367411366287*I}
{8.301452028982906, -0.280422476479781 - 0.9533755478084949*I}
{8.447479471848409, -0.3125902449025482 - 0.9433701784401496*I}
{8.598845558212473, -0.3455406800657608 - 0.9320237057913673*I}
{8.755784083234927, -0.3791786867479348 - 0.9192343802382047*I}
{8.91854116897881, -0.4134000867491609 - 0.9048960084316988*I}
{9.087376017597062, -0.44809175385828154 - 0.8888985299288795*I}
{9.262561716844106, -0.48313177158641596 - 0.8711288065576349*I}
{9.44438610199409, -0.5183895971394586 - 0.8514716355546689*I}
{9.633152678601, -0.5537262146935864 - 0.829810993192574*I}
{9.829181610923012, -0.5889942614296425 - 0.8060315107520468*I}
{10.03281078125784, -0.6240381110793248 - 0.7800201793860487*I}
{10.244396925901311, -0.6586939020266078 - 0.751668274775254*I}
{10.464316853952305, -0.6927895003571902 - 0.7208734866220329*I}
{10.692968755748447, -0.7261443926929962 - 0.6875422321277403*I}
{10.930773608333974, -0.7585695091878248 - 0.6515921268169708*I}
{11.178176686039809, -0.7898669836514606 - 0.6129545805974719*I}
{11.435649185003339, -0.8198298653215257 - 0.5715774819674908*I}
{11.703689971278598, -0.848241805169624 - 0.5274279289953165*I}
{11.982827463095685, -0.8748767486073714 - 0.4804949622818552*I}
{12.273621658830141, -0.89949867578459 - 0.43079225274106936*I}
{12.576666323349887, -0.9218614400212959 - 0.378360695830851*I}
{12.892591346630734, -0.9417087639034346 - 0.323270863934039*I}
{13.22206528988512, -0.958774460762501 - 0.26562526997009595*I}
{13.565798135947665, -0.9727829561692066 - 0.20556039799461318*I}
{13.924544262322435, -0.9834501891865782 - 0.1432484604270445*I}
{14.299105657139636, -0.9904849759170604 - 0.07889884646888591*I}
{14.69033540031576, -0.9935909178134391 - 0.012759231983965237*I}
{15.099141434485125, -0.9924689338035732 + 0.054883672724503*I}
{15.526490652800511, -0.9868204880564199 + 0.12370375460137559*I}
{15.9734133335172, -0.9763515738266092 + 0.19333552058780684*I}
{16.441007954414125, -0.960777498005034 + 0.26337451823092073*I}
{16.930446423608338, -0.9398284906654966 + 0.33337815768551177*I}
{17.442979767230547, -0.9132561390973173 + 0.4028669374433033*I}
{17.979944318802545, -0.8808406168145154 + 0.47132607750894345*I}
{18.542768460051175, -0.8423986453161912 + 0.5382075681160757*I}
{19.132979968376496, -0.7977920906538909 + 0.6029326497102623*I}
{19.75221403234103, -0.7469370590877222 + 0.664894750889688*I}
{20.40222200345161, -0.6898133174559571 + 0.7234629251090153*I}
{21.084880960266624, -0.6264738257160575 + 0.7779858437329599*I}
{21.80220416959598, -0.5570541329748275 + 0.8277964216441307*I}
{22.556352539402347, -0.4817813558574874 + 0.8722171708573131*I}
{23.349647169114064, -0.40098243095693353 + 0.9105663958731187*I}
{24.184583115599153, -0.3150913130022443 + 0.9421653598434231*I}
{25.063844507230012, -0.22465477880540033 + 0.9663465607081547*I}
{25.99032115452514, -0.13033649527539562 + 0.9824632587252243*I}
{26.96712682405959, -0.03291901879433456 + 0.9899003885317899*I}
{27.997619363004798, 0.06669658641510408 + 0.9880869673291091*I}
{29.08542288515683, 0.16749379156488756 + 0.9765100734541793*I}
{30.23445225606387, 0.2683465461700365 + 0.9547304143905809*I}
{31.448940145363398, 0.3680283058232402 + 0.9223994287554188*I}
{32.7334669492622, 0.4652242690973494 + 0.8792777725004164*I}
{34.092993925910605, 0.5585468801797097 + 0.825254926216948*I}
